"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 30 08:05:15 GMT 2023","Mon Oct 30 08:08:07 GMT 2023","172667","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"broken","Mon Oct 30 08:05:13 GMT 2023","Mon Oct 30 08:07:14 GMT 2023","121092","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"broken","Mon Oct 30 08:05:15 GMT 2023","Mon Oct 30 08:08:17 GMT 2023","181387","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"broken","Mon Oct 30 08:05:25 GMT 2023","Mon Oct 30 08:08:20 GMT 2023","174758","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"broken","Mon Oct 30 08:05:33 GMT 2023","Mon Oct 30 08:08:20 GMT 2023","167255","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"broken","Mon Oct 30 08:05:20 GMT 2023","Mon Oct 30 08:08:11 GMT 2023","171732","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Mon Oct 30 08:07:53 GMT 2023","Mon Oct 30 08:09:48 GMT 2023","114798","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
