"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 24 14:18:26 GMT 2024","Wed Jan 24 14:19:27 GMT 2024","61209","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Disable Camera",""
"passed","Wed Jan 24 14:18:27 GMT 2024","Wed Jan 24 14:19:24 GMT 2024","56981","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Wed Jan 24 14:19:25 GMT 2024","Wed Jan 24 14:20:32 GMT 2024","67439","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Media File",""
"passed","Wed Jan 24 14:18:27 GMT 2024","Wed Jan 24 14:21:18 GMT 2024","171755","chromium","strem_test.spec.ts","UI Stream Tests With Two Users","","","Send Gift in Stream",""
"passed","Wed Jan 24 14:22:37 GMT 2024","Wed Jan 24 14:23:21 GMT 2024","44258","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Chat",""
"passed","Wed Jan 24 14:19:23 GMT 2024","Wed Jan 24 14:20:26 GMT 2024","63036","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Unblock Chat By Followings",""
"passed","Wed Jan 24 14:19:24 GMT 2024","Wed Jan 24 14:20:32 GMT 2024","68292","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Message Validation",""
"passed","Wed Jan 24 14:18:26 GMT 2024","Wed Jan 24 14:19:23 GMT 2024","56590","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Wed Jan 24 14:22:20 GMT 2024","Wed Jan 24 14:23:14 GMT 2024","54173","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Titile",""
"passed","Wed Jan 24 14:20:26 GMT 2024","Wed Jan 24 14:22:03 GMT 2024","96875","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"passed","Wed Jan 24 14:20:39 GMT 2024","Wed Jan 24 14:22:20 GMT 2024","100522","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"passed","Wed Jan 24 14:22:03 GMT 2024","Wed Jan 24 14:23:04 GMT 2024","61568","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Name",""
"passed","Wed Jan 24 14:18:26 GMT 2024","Wed Jan 24 14:19:25 GMT 2024","58530","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Close Pre Stream",""
"passed","Wed Jan 24 14:21:24 GMT 2024","Wed Jan 24 14:22:40 GMT 2024","76203","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"passed","Wed Jan 24 14:21:55 GMT 2024","Wed Jan 24 14:22:46 GMT 2024","51116","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Send Gift From Profile",""
"passed","Wed Jan 24 14:19:27 GMT 2024","Wed Jan 24 14:20:39 GMT 2024","71637","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Emoji",""
"passed","Wed Jan 24 14:22:09 GMT 2024","Wed Jan 24 14:24:09 GMT 2024","120731","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Words in Chat",""
"passed","Wed Jan 24 14:19:29 GMT 2024","Wed Jan 24 14:21:24 GMT 2024","114588","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Gift In Chat",""
"passed","Wed Jan 24 14:21:28 GMT 2024","Wed Jan 24 14:21:55 GMT 2024","26869","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Search by name",""
"passed","Wed Jan 24 14:20:32 GMT 2024","Wed Jan 24 14:21:28 GMT 2024","56144","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Wed Jan 24 14:20:32 GMT 2024","Wed Jan 24 14:22:09 GMT 2024","96728","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Wed Jan 24 14:22:40 GMT 2024","Wed Jan 24 14:23:59 GMT 2024","78692","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"passed","Wed Jan 24 14:21:52 GMT 2024","Wed Jan 24 14:22:37 GMT 2024","44522","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Unblock Chat",""
"passed","Wed Jan 24 14:21:18 GMT 2024","Wed Jan 24 14:21:52 GMT 2024","33875","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Wed Jan 24 14:18:26 GMT 2024","Wed Jan 24 14:19:29 GMT 2024","62770","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","All Prestream Elements Loaded",""
