"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 07 01:57:08 GMT 2024","Sun Jan 07 01:58:08 GMT 2024","59510","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Disable Camera",""
"passed","Sun Jan 07 01:59:04 GMT 2024","Sun Jan 07 02:00:05 GMT 2024","60994","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"passed","Sun Jan 07 02:00:14 GMT 2024","Sun Jan 07 02:00:58 GMT 2024","44441","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Unblock Chat",""
"passed","Sun Jan 07 02:01:07 GMT 2024","Sun Jan 07 02:01:48 GMT 2024","41537","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Chat",""
"passed","Sun Jan 07 02:00:03 GMT 2024","Sun Jan 07 02:01:12 GMT 2024","69206","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"passed","Sun Jan 07 02:00:58 GMT 2024","Sun Jan 07 02:01:43 GMT 2024","45201","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Titile",""
"passed","Sun Jan 07 01:57:08 GMT 2024","Sun Jan 07 01:58:03 GMT 2024","54171","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Sun Jan 07 02:01:12 GMT 2024","Sun Jan 07 02:02:27 GMT 2024","74318","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"passed","Sun Jan 07 01:58:03 GMT 2024","Sun Jan 07 01:59:04 GMT 2024","61647","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Unblock Chat By Followings",""
"passed","Sun Jan 07 01:58:06 GMT 2024","Sun Jan 07 01:59:13 GMT 2024","67379","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Media File",""
"passed","Sun Jan 07 01:58:06 GMT 2024","Sun Jan 07 01:59:13 GMT 2024","67600","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Message Validation",""
"passed","Sun Jan 07 01:58:08 GMT 2024","Sun Jan 07 01:59:16 GMT 2024","68355","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Gift In Chat",""
"passed","Sun Jan 07 02:00:16 GMT 2024","Sun Jan 07 02:01:07 GMT 2024","51114","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Send Gift From Profile",""
"passed","Sun Jan 07 01:57:08 GMT 2024","Sun Jan 07 01:58:06 GMT 2024","57888","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Close Pre Stream",""
"passed","Sun Jan 07 02:00:19 GMT 2024","Sun Jan 07 02:01:19 GMT 2024","59950","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Name",""
"passed","Sun Jan 07 01:57:08 GMT 2024","Sun Jan 07 02:00:03 GMT 2024","174512","chromium","strem_test.spec.ts","UI Stream Tests With Two Users","","","Send Gift in Stream",""
"passed","Sun Jan 07 02:00:51 GMT 2024","Sun Jan 07 02:01:44 GMT 2024","52651","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Words in Chat",""
"passed","Sun Jan 07 01:59:16 GMT 2024","Sun Jan 07 02:00:19 GMT 2024","63270","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Sun Jan 07 02:02:31 GMT 2024","Sun Jan 07 02:02:43 GMT 2024","12238","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Sun Jan 07 01:59:13 GMT 2024","Sun Jan 07 02:00:14 GMT 2024","60449","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Sun Jan 07 01:57:08 GMT 2024","Sun Jan 07 01:58:06 GMT 2024","57865","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","All Prestream Elements Loaded",""
"passed","Sun Jan 07 02:00:05 GMT 2024","Sun Jan 07 02:00:51 GMT 2024","45540","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Search by name",""
"passed","Sun Jan 07 01:57:08 GMT 2024","Sun Jan 07 01:58:06 GMT 2024","57436","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Sun Jan 07 01:58:06 GMT 2024","Sun Jan 07 01:59:13 GMT 2024","66828","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Emoji",""
"passed","Sun Jan 07 01:59:13 GMT 2024","Sun Jan 07 02:00:16 GMT 2024","62078","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
