"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 23 12:18:01 GMT 2023","Thu Nov 23 12:18:44 GMT 2023","42980","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"passed","Thu Nov 23 12:21:20 GMT 2023","Thu Nov 23 12:22:13 GMT 2023","53071","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Media File",""
"passed","Thu Nov 23 12:22:47 GMT 2023","Thu Nov 23 12:23:36 GMT 2023","49375","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Thu Nov 23 12:19:49 GMT 2023","Thu Nov 23 12:20:31 GMT 2023","41603","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Unblock Chat By Followings",""
"passed","Thu Nov 23 12:22:13 GMT 2023","Thu Nov 23 12:22:52 GMT 2023","38777","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Emoji",""
"passed","Thu Nov 23 12:18:01 GMT 2023","Thu Nov 23 12:18:47 GMT 2023","46290","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Thu Nov 23 12:22:15 GMT 2023","Thu Nov 23 12:22:47 GMT 2023","32291","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"passed","Thu Nov 23 12:18:47 GMT 2023","Thu Nov 23 12:19:49 GMT 2023","61796","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Thu Nov 23 12:23:36 GMT 2023","Thu Nov 23 12:24:05 GMT 2023","29093","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"passed","Thu Nov 23 12:20:31 GMT 2023","Thu Nov 23 12:21:20 GMT 2023","49721","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Message Validation",""
"broken","Thu Nov 23 12:22:01 GMT 2023","Thu Nov 23 12:23:50 GMT 2023","108917","chromium","strem_test.spec.ts","UI Stream Tests","","","Send Gift in Stream",""
"passed","Thu Nov 23 12:21:23 GMT 2023","Thu Nov 23 12:22:15 GMT 2023","51226","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"broken","Thu Nov 23 12:22:04 GMT 2023","Thu Nov 23 12:23:50 GMT 2023","105761","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"passed","Thu Nov 23 12:24:28 GMT 2023","Thu Nov 23 12:24:42 GMT 2023","13685","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Gift In Chat",""
"passed","Thu Nov 23 12:18:43 GMT 2023","Thu Nov 23 12:19:33 GMT 2023","49775","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Unblock Chat",""
"passed","Thu Nov 23 12:19:33 GMT 2023","Thu Nov 23 12:20:21 GMT 2023","47608","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Send Gift From Profile",""
"passed","Thu Nov 23 12:18:01 GMT 2023","Thu Nov 23 12:18:43 GMT 2023","41945","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Search by name",""
"passed","Thu Nov 23 12:20:35 GMT 2023","Thu Nov 23 12:21:23 GMT 2023","48997","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
