"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 21 01:55:29 GMT 2023","Tue Nov 21 01:55:52 GMT 2023","22617","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Tue Nov 21 01:55:06 GMT 2023","Tue Nov 21 01:55:29 GMT 2023","23550","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"passed","Tue Nov 21 01:55:28 GMT 2023","Tue Nov 21 01:55:51 GMT 2023","22341","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Tue Nov 21 01:55:52 GMT 2023","Tue Nov 21 01:56:19 GMT 2023","27573","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Tue Nov 21 01:56:50 GMT 2023","Tue Nov 21 01:57:10 GMT 2023","19963","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Tue Nov 21 01:56:51 GMT 2023","Tue Nov 21 01:57:14 GMT 2023","22877","chromium","ui_chats_test.spec.ts","UI - Ctat Page With Two Users","","","Chats - Send Media File",""
"passed","Tue Nov 21 01:56:53 GMT 2023","Tue Nov 21 01:58:06 GMT 2023","73094","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"passed","Tue Nov 21 01:56:17 GMT 2023","Tue Nov 21 01:56:51 GMT 2023","33957","chromium","ui_chats_test.spec.ts","UI - Ctat Page With Two Users","","","Chats - Message Validation",""
"passed","Tue Nov 21 01:57:14 GMT 2023","Tue Nov 21 01:57:39 GMT 2023","25207","chromium","ui_chats_test.spec.ts","UI - Ctat Page With Two Users","","","Chats - Send Emoji",""
"passed","Tue Nov 21 01:56:19 GMT 2023","Tue Nov 21 01:56:50 GMT 2023","30146","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"passed","Tue Nov 21 01:55:51 GMT 2023","Tue Nov 21 01:56:17 GMT 2023","26221","chromium","ui_chats_test.spec.ts","UI - Ctat Page With Two Users","","","Chats - Unblock Chat By Followings",""
"passed","Tue Nov 21 01:55:06 GMT 2023","Tue Nov 21 01:55:28 GMT 2023","22631","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Tue Nov 21 01:57:10 GMT 2023","Tue Nov 21 01:57:43 GMT 2023","32949","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
