"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 26 09:29:08 GMT 2023","Tue Dec 26 09:29:54 GMT 2023","45653","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Chat",""
"passed","Tue Dec 26 09:28:04 GMT 2023","Tue Dec 26 09:29:29 GMT 2023","85206","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"passed","Tue Dec 26 09:26:00 GMT 2023","Tue Dec 26 09:27:17 GMT 2023","76124","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Emoji",""
"passed","Tue Dec 26 09:27:17 GMT 2023","Tue Dec 26 09:28:21 GMT 2023","64107","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Tue Dec 26 09:25:03 GMT 2023","Tue Dec 26 09:25:59 GMT 2023","55635","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Disable Camera",""
"passed","Tue Dec 26 09:26:00 GMT 2023","Tue Dec 26 09:27:05 GMT 2023","65626","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Media File",""
"passed","Tue Dec 26 09:27:05 GMT 2023","Tue Dec 26 09:28:12 GMT 2023","67192","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Tue Dec 26 09:25:03 GMT 2023","Tue Dec 26 09:25:58 GMT 2023","55216","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Tue Dec 26 09:27:05 GMT 2023","Tue Dec 26 09:28:14 GMT 2023","69072","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Tue Dec 26 09:28:12 GMT 2023","Tue Dec 26 09:29:08 GMT 2023","55652","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Unblock Chat",""
"passed","Tue Dec 26 09:28:15 GMT 2023","Tue Dec 26 09:29:24 GMT 2023","69842","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Name",""
"passed","Tue Dec 26 09:26:57 GMT 2023","Tue Dec 26 09:28:04 GMT 2023","66811","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"passed","Tue Dec 26 09:25:03 GMT 2023","Tue Dec 26 09:28:04 GMT 2023","180173","chromium","strem_test.spec.ts","UI Stream Tests With Two Users","","","Send Gift in Stream",""
"passed","Tue Dec 26 09:25:58 GMT 2023","Tue Dec 26 09:26:57 GMT 2023","58755","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Unblock Chat By Followings",""
"passed","Tue Dec 26 09:26:02 GMT 2023","Tue Dec 26 09:27:06 GMT 2023","64126","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Gift In Chat",""
"passed","Tue Dec 26 09:28:59 GMT 2023","Tue Dec 26 09:29:48 GMT 2023","49574","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Titile",""
"passed","Tue Dec 26 09:25:03 GMT 2023","Tue Dec 26 09:26:00 GMT 2023","57185","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Tue Dec 26 09:25:59 GMT 2023","Tue Dec 26 09:27:05 GMT 2023","66381","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Message Validation",""
"passed","Tue Dec 26 09:27:06 GMT 2023","Tue Dec 26 09:28:13 GMT 2023","66929","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"passed","Tue Dec 26 09:29:12 GMT 2023","Tue Dec 26 09:30:30 GMT 2023","77933","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"passed","Tue Dec 26 09:25:03 GMT 2023","Tue Dec 26 09:26:02 GMT 2023","59093","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Close Pre Stream",""
"passed","Tue Dec 26 09:25:03 GMT 2023","Tue Dec 26 09:26:00 GMT 2023","56232","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","All Prestream Elements Loaded",""
"passed","Tue Dec 26 09:28:21 GMT 2023","Tue Dec 26 09:29:36 GMT 2023","75091","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Words in Chat",""
"passed","Tue Dec 26 09:28:04 GMT 2023","Tue Dec 26 09:28:59 GMT 2023","54403","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Search by name",""
"passed","Tue Dec 26 09:28:13 GMT 2023","Tue Dec 26 09:29:12 GMT 2023","58727","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Send Gift From Profile",""
