"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 15 01:57:00 GMT 2024","Mon Jan 15 01:58:14 GMT 2024","73554","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Emoji",""
"passed","Mon Jan 15 01:58:59 GMT 2024","Mon Jan 15 02:00:24 GMT 2024","85242","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"passed","Mon Jan 15 02:00:15 GMT 2024","Mon Jan 15 02:01:28 GMT 2024","72815","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"passed","Mon Jan 15 01:56:04 GMT 2024","Mon Jan 15 01:58:59 GMT 2024","175082","chromium","strem_test.spec.ts","UI Stream Tests With Two Users","","","Send Gift in Stream",""
"passed","Mon Jan 15 01:56:54 GMT 2024","Mon Jan 15 01:57:55 GMT 2024","60668","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Unblock Chat By Followings",""
"passed","Mon Jan 15 01:57:01 GMT 2024","Mon Jan 15 01:58:08 GMT 2024","67054","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Gift In Chat",""
"passed","Mon Jan 15 01:56:04 GMT 2024","Mon Jan 15 01:57:01 GMT 2024","56902","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","All Prestream Elements Loaded",""
"passed","Mon Jan 15 01:59:24 GMT 2024","Mon Jan 15 02:00:35 GMT 2024","70693","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Words in Chat",""
"passed","Mon Jan 15 01:56:04 GMT 2024","Mon Jan 15 01:56:54 GMT 2024","50175","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Mon Jan 15 01:58:08 GMT 2024","Mon Jan 15 01:59:15 GMT 2024","67009","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Mon Jan 15 01:58:14 GMT 2024","Mon Jan 15 01:59:24 GMT 2024","70184","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Mon Jan 15 01:59:58 GMT 2024","Mon Jan 15 02:00:50 GMT 2024","51659","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Titile",""
"passed","Mon Jan 15 01:58:01 GMT 2024","Mon Jan 15 01:59:07 GMT 2024","65468","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Mon Jan 15 01:59:04 GMT 2024","Mon Jan 15 01:59:58 GMT 2024","54167","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Search by name",""
"passed","Mon Jan 15 01:59:15 GMT 2024","Mon Jan 15 02:00:15 GMT 2024","60134","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Send Gift From Profile",""
"passed","Mon Jan 15 01:56:03 GMT 2024","Mon Jan 15 01:56:58 GMT 2024","54621","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Mon Jan 15 01:56:04 GMT 2024","Mon Jan 15 01:56:59 GMT 2024","54894","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Disable Camera",""
"passed","Mon Jan 15 01:56:58 GMT 2024","Mon Jan 15 01:58:10 GMT 2024","72531","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Message Validation",""
"passed","Mon Jan 15 01:59:07 GMT 2024","Mon Jan 15 02:00:01 GMT 2024","54520","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Unblock Chat",""
"passed","Mon Jan 15 01:56:59 GMT 2024","Mon Jan 15 01:58:01 GMT 2024","62354","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Media File",""
"passed","Mon Jan 15 01:57:55 GMT 2024","Mon Jan 15 01:59:04 GMT 2024","68873","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"passed","Mon Jan 15 02:00:01 GMT 2024","Mon Jan 15 02:00:50 GMT 2024","49062","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Chat",""
"passed","Mon Jan 15 01:58:10 GMT 2024","Mon Jan 15 01:59:15 GMT 2024","64968","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"passed","Mon Jan 15 01:56:04 GMT 2024","Mon Jan 15 01:57:00 GMT 2024","56819","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Close Pre Stream",""
"passed","Mon Jan 15 01:59:15 GMT 2024","Mon Jan 15 02:00:28 GMT 2024","73019","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Name",""
