"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 11 14:18:01 GMT 2024","Thu Jan 11 14:19:12 GMT 2024","71121","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"passed","Thu Jan 11 14:20:08 GMT 2024","Thu Jan 11 14:21:21 GMT 2024","73512","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Words in Chat",""
"passed","Thu Jan 11 14:15:58 GMT 2024","Thu Jan 11 14:16:53 GMT 2024","55065","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Close Pre Stream",""
"passed","Thu Jan 11 14:20:35 GMT 2024","Thu Jan 11 14:22:32 GMT 2024","117010","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"passed","Thu Jan 11 14:18:09 GMT 2024","Thu Jan 11 14:19:19 GMT 2024","70249","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"passed","Thu Jan 11 14:18:14 GMT 2024","Thu Jan 11 14:19:25 GMT 2024","71211","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Thu Jan 11 14:16:53 GMT 2024","Thu Jan 11 14:18:01 GMT 2024","67976","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Unblock Chat By Followings",""
"passed","Thu Jan 11 14:18:04 GMT 2024","Thu Jan 11 14:19:15 GMT 2024","71374","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Thu Jan 11 14:19:21 GMT 2024","Thu Jan 11 14:20:18 GMT 2024","57185","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Send Gift From Profile",""
"passed","Thu Jan 11 14:15:58 GMT 2024","Thu Jan 11 14:16:59 GMT 2024","60477","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Thu Jan 11 14:20:09 GMT 2024","Thu Jan 11 14:21:12 GMT 2024","63035","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Titile",""
"passed","Thu Jan 11 14:15:58 GMT 2024","Thu Jan 11 14:16:58 GMT 2024","59862","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Thu Jan 11 14:16:59 GMT 2024","Thu Jan 11 14:18:09 GMT 2024","70593","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Gift In Chat",""
"passed","Thu Jan 11 14:16:58 GMT 2024","Thu Jan 11 14:18:14 GMT 2024","76428","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Emoji",""
"passed","Thu Jan 11 14:19:12 GMT 2024","Thu Jan 11 14:20:46 GMT 2024","93509","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"passed","Thu Jan 11 14:19:19 GMT 2024","Thu Jan 11 14:20:09 GMT 2024","49142","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Unblock Chat",""
"passed","Thu Jan 11 14:18:04 GMT 2024","Thu Jan 11 14:19:21 GMT 2024","76657","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Thu Jan 11 14:19:26 GMT 2024","Thu Jan 11 14:20:35 GMT 2024","69269","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Name",""
"passed","Thu Jan 11 14:16:53 GMT 2024","Thu Jan 11 14:18:04 GMT 2024","70802","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Message Validation",""
"passed","Thu Jan 11 14:20:18 GMT 2024","Thu Jan 11 14:21:22 GMT 2024","64390","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Chat",""
"passed","Thu Jan 11 14:19:15 GMT 2024","Thu Jan 11 14:20:08 GMT 2024","52594","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Search by name",""
"passed","Thu Jan 11 14:15:58 GMT 2024","Thu Jan 11 14:16:55 GMT 2024","57819","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","All Prestream Elements Loaded",""
"passed","Thu Jan 11 14:16:55 GMT 2024","Thu Jan 11 14:18:04 GMT 2024","68485","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Media File",""
"failed","Thu Jan 11 14:22:17 GMT 2024","Thu Jan 11 14:23:27 GMT 2024","70123","chromium","strem_test.spec.ts","UI Stream Tests With Two Users","","","Send Gift in Stream",""
"passed","Thu Jan 11 14:15:58 GMT 2024","Thu Jan 11 14:16:53 GMT 2024","55202","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Disable Camera",""
