"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 22 01:48:35 GMT 2023","Fri Dec 22 01:49:47 GMT 2023","72015","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Fri Dec 22 01:48:40 GMT 2023","Fri Dec 22 01:49:47 GMT 2023","67301","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"passed","Fri Dec 22 01:46:30 GMT 2023","Fri Dec 22 01:47:29 GMT 2023","59059","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Fri Dec 22 01:47:29 GMT 2023","Fri Dec 22 01:48:40 GMT 2023","71147","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Gift In Chat",""
"passed","Fri Dec 22 01:48:40 GMT 2023","Fri Dec 22 01:49:47 GMT 2023","66993","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Fri Dec 22 01:46:29 GMT 2023","Fri Dec 22 01:47:23 GMT 2023","53231","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Fri Dec 22 01:47:23 GMT 2023","Fri Dec 22 01:48:32 GMT 2023","69035","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Unblock Chat By Followings",""
"passed","Fri Dec 22 01:49:47 GMT 2023","Fri Dec 22 01:50:34 GMT 2023","47139","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Search by name",""
"passed","Fri Dec 22 01:50:41 GMT 2023","Fri Dec 22 01:51:50 GMT 2023","68715","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Chat",""
"passed","Fri Dec 22 01:47:27 GMT 2023","Fri Dec 22 01:48:40 GMT 2023","72737","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Emoji",""
"passed","Fri Dec 22 01:50:58 GMT 2023","Fri Dec 22 01:52:39 GMT 2023","100605","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"passed","Fri Dec 22 01:49:50 GMT 2023","Fri Dec 22 01:52:06 GMT 2023","136035","chromium","strem_test.spec.ts","UI Stream Tests With Two Users","","","Send Gift in Stream",""
"passed","Fri Dec 22 01:49:40 GMT 2023","Fri Dec 22 01:51:03 GMT 2023","83106","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"passed","Fri Dec 22 01:46:29 GMT 2023","Fri Dec 22 01:47:27 GMT 2023","58230","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","All Prestream Elements Loaded",""
"passed","Fri Dec 22 01:49:47 GMT 2023","Fri Dec 22 01:50:35 GMT 2023","47999","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Unblock Chat",""
"passed","Fri Dec 22 01:48:34 GMT 2023","Fri Dec 22 01:49:50 GMT 2023","75324","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Fri Dec 22 01:49:47 GMT 2023","Fri Dec 22 01:50:41 GMT 2023","53776","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Send Gift From Profile",""
"passed","Fri Dec 22 01:47:26 GMT 2023","Fri Dec 22 01:48:35 GMT 2023","68864","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Message Validation",""
"passed","Fri Dec 22 01:47:27 GMT 2023","Fri Dec 22 01:48:34 GMT 2023","66880","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Media File",""
"passed","Fri Dec 22 01:46:29 GMT 2023","Fri Dec 22 01:47:27 GMT 2023","58188","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Close Pre Stream",""
"passed","Fri Dec 22 01:50:34 GMT 2023","Fri Dec 22 01:51:48 GMT 2023","74190","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Words in Chat",""
"passed","Fri Dec 22 01:49:50 GMT 2023","Fri Dec 22 01:50:58 GMT 2023","68502","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Name",""
"passed","Fri Dec 22 01:46:30 GMT 2023","Fri Dec 22 01:47:26 GMT 2023","56680","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Disable Camera",""
"passed","Fri Dec 22 01:50:35 GMT 2023","Fri Dec 22 01:51:37 GMT 2023","62124","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Titile",""
"passed","Fri Dec 22 01:48:32 GMT 2023","Fri Dec 22 01:49:40 GMT 2023","68546","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
