"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 28 14:12:47 GMT 2024","Sun Jan 28 14:15:25 GMT 2024","157827","chromium","strem_test.spec.ts","UI Stream Tests With Two Users","","","Send Gift in Stream",""
"passed","Sun Jan 28 14:15:48 GMT 2024","Sun Jan 28 14:16:55 GMT 2024","67121","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Name",""
"passed","Sun Jan 28 14:13:42 GMT 2024","Sun Jan 28 14:14:42 GMT 2024","59639","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Media File",""
"passed","Sun Jan 28 14:15:47 GMT 2024","Sun Jan 28 14:16:42 GMT 2024","54796","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Send Gift From Profile",""
"passed","Sun Jan 28 14:12:48 GMT 2024","Sun Jan 28 14:13:42 GMT 2024","54081","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Close Pre Stream",""
"passed","Sun Jan 28 14:13:39 GMT 2024","Sun Jan 28 14:14:35 GMT 2024","56208","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Unblock Chat By Followings",""
"passed","Sun Jan 28 14:13:48 GMT 2024","Sun Jan 28 14:14:46 GMT 2024","57432","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Sun Jan 28 14:12:47 GMT 2024","Sun Jan 28 14:13:39 GMT 2024","51587","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Sun Jan 28 14:13:42 GMT 2024","Sun Jan 28 14:14:44 GMT 2024","61949","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Message Validation",""
"passed","Sun Jan 28 14:15:25 GMT 2024","Sun Jan 28 14:16:17 GMT 2024","52087","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Sun Jan 28 14:16:17 GMT 2024","Sun Jan 28 14:17:18 GMT 2024","60886","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Words in Chat",""
"passed","Sun Jan 28 14:12:47 GMT 2024","Sun Jan 28 14:13:44 GMT 2024","56543","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","All Prestream Elements Loaded",""
"passed","Sun Jan 28 14:14:44 GMT 2024","Sun Jan 28 14:15:44 GMT 2024","59811","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Sun Jan 28 14:17:08 GMT 2024","Sun Jan 28 14:18:09 GMT 2024","61477","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"passed","Sun Jan 28 14:16:31 GMT 2024","Sun Jan 28 14:17:19 GMT 2024","47539","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Titile",""
"passed","Sun Jan 28 14:16:34 GMT 2024","Sun Jan 28 14:17:21 GMT 2024","47092","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Chat",""
"passed","Sun Jan 28 14:14:35 GMT 2024","Sun Jan 28 14:15:38 GMT 2024","62966","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Gift In Chat",""
"passed","Sun Jan 28 14:15:44 GMT 2024","Sun Jan 28 14:16:34 GMT 2024","50600","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Unblock Chat",""
"passed","Sun Jan 28 14:13:44 GMT 2024","Sun Jan 28 14:14:49 GMT 2024","64641","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Emoji",""
"passed","Sun Jan 28 14:15:41 GMT 2024","Sun Jan 28 14:16:31 GMT 2024","49754","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Search by name",""
"passed","Sun Jan 28 14:14:49 GMT 2024","Sun Jan 28 14:15:48 GMT 2024","59147","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"passed","Sun Jan 28 14:14:46 GMT 2024","Sun Jan 28 14:15:47 GMT 2024","60847","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Sun Jan 28 14:15:38 GMT 2024","Sun Jan 28 14:17:00 GMT 2024","82078","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"passed","Sun Jan 28 14:14:42 GMT 2024","Sun Jan 28 14:15:41 GMT 2024","59500","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"passed","Sun Jan 28 14:12:48 GMT 2024","Sun Jan 28 14:13:42 GMT 2024","54336","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Disable Camera",""
