"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 21 09:19:57 GMT 2023","Tue Nov 21 09:20:19 GMT 2023","22223","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Tue Nov 21 09:18:39 GMT 2023","Tue Nov 21 09:19:06 GMT 2023","27751","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Tue Nov 21 09:20:34 GMT 2023","Tue Nov 21 09:21:04 GMT 2023","29270","chromium","ui_chats_test.spec.ts","UI - Ctat Page With Two Users","","","Chats - Send Emoji",""
"failed","Tue Nov 21 09:21:26 GMT 2023","Tue Nov 21 09:22:28 GMT 2023","61787","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"passed","Tue Nov 21 09:18:15 GMT 2023","Tue Nov 21 09:18:39 GMT 2023","23889","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Tue Nov 21 09:20:19 GMT 2023","Tue Nov 21 09:20:53 GMT 2023","33698","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"passed","Tue Nov 21 09:19:38 GMT 2023","Tue Nov 21 09:20:07 GMT 2023","28274","chromium","ui_chats_test.spec.ts","UI - Ctat Page With Two Users","","","Chats - Message Validation",""
"passed","Tue Nov 21 09:20:07 GMT 2023","Tue Nov 21 09:20:34 GMT 2023","27757","chromium","ui_chats_test.spec.ts","UI - Ctat Page With Two Users","","","Chats - Send Media File",""
"passed","Tue Nov 21 09:19:06 GMT 2023","Tue Nov 21 09:19:38 GMT 2023","31906","chromium","ui_chats_test.spec.ts","UI - Ctat Page With Two Users","","","Chats - Unblock Chat By Followings",""
"passed","Tue Nov 21 09:19:33 GMT 2023","Tue Nov 21 09:19:57 GMT 2023","24501","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"passed","Tue Nov 21 09:19:04 GMT 2023","Tue Nov 21 09:19:33 GMT 2023","28719","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Tue Nov 21 09:18:38 GMT 2023","Tue Nov 21 09:19:04 GMT 2023","26006","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Tue Nov 21 09:18:15 GMT 2023","Tue Nov 21 09:18:38 GMT 2023","23433","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
