"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 16 14:15:00 GMT 2023","Sat Dec 16 14:15:57 GMT 2023","57168","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Close Pre Stream",""
"passed","Sat Dec 16 14:18:23 GMT 2023","Sat Dec 16 14:18:47 GMT 2023","24725","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Send Gift From Profile",""
"passed","Sat Dec 16 14:21:54 GMT 2023","Sat Dec 16 14:22:11 GMT 2023","17202","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Name",""
"passed","Sat Dec 16 14:15:01 GMT 2023","Sat Dec 16 14:15:53 GMT 2023","51846","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Sat Dec 16 14:18:02 GMT 2023","Sat Dec 16 14:18:23 GMT 2023","20506","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Search by name",""
"passed","Sat Dec 16 14:22:42 GMT 2023","Sat Dec 16 14:22:58 GMT 2023","15773","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Titile",""
"passed","Sat Dec 16 14:20:19 GMT 2023","Sat Dec 16 14:21:24 GMT 2023","64676","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"passed","Sat Dec 16 14:15:00 GMT 2023","Sat Dec 16 14:15:58 GMT 2023","57269","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","All Prestream Elements Loaded",""
"passed","Sat Dec 16 14:20:18 GMT 2023","Sat Dec 16 14:20:43 GMT 2023","24752","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Chat",""
"passed","Sat Dec 16 14:17:22 GMT 2023","Sat Dec 16 14:17:43 GMT 2023","21031","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Sat Dec 16 14:17:27 GMT 2023","Sat Dec 16 14:17:46 GMT 2023","18338","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"passed","Sat Dec 16 14:15:00 GMT 2023","Sat Dec 16 14:15:52 GMT 2023","52035","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Sat Dec 16 14:17:43 GMT 2023","Sat Dec 16 14:18:02 GMT 2023","18874","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Sat Dec 16 14:22:05 GMT 2023","Sat Dec 16 14:22:22 GMT 2023","17419","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Words in Chat",""
"passed","Sat Dec 16 14:19:40 GMT 2023","Sat Dec 16 14:20:19 GMT 2023","39345","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Media File",""
"passed","Sat Dec 16 14:15:58 GMT 2023","Sat Dec 16 14:16:53 GMT 2023","55070","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Gift In Chat",""
"passed","Sat Dec 16 14:15:00 GMT 2023","Sat Dec 16 14:15:54 GMT 2023","53694","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Disable Camera",""
"passed","Sat Dec 16 14:16:58 GMT 2023","Sat Dec 16 14:17:27 GMT 2023","29203","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Sat Dec 16 14:16:53 GMT 2023","Sat Dec 16 14:17:22 GMT 2023","29522","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"passed","Sat Dec 16 14:18:12 GMT 2023","Sat Dec 16 14:19:28 GMT 2023","75827","chromium","strem_test.spec.ts","UI Stream Tests With Two Users","","","Send Gift in Stream",""
"failed","Sat Dec 16 14:20:45 GMT 2023","Sat Dec 16 14:21:26 GMT 2023","40712","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Message Validation",""
"passed","Sat Dec 16 14:17:46 GMT 2023","Sat Dec 16 14:18:19 GMT 2023","32945","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"passed","Sat Dec 16 14:19:38 GMT 2023","Sat Dec 16 14:20:18 GMT 2023","40113","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Unblock Chat By Followings",""
"passed","Sat Dec 16 14:18:19 GMT 2023","Sat Dec 16 14:18:40 GMT 2023","21012","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Unblock Chat",""
"passed","Sat Dec 16 14:15:57 GMT 2023","Sat Dec 16 14:16:58 GMT 2023","60655","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Emoji",""
