"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 22 09:01:47 GMT 2023","Wed Nov 22 09:02:13 GMT 2023","25116","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Wed Nov 22 09:02:39 GMT 2023","Wed Nov 22 09:03:13 GMT 2023","33818","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Emoji",""
"passed","Wed Nov 22 09:00:06 GMT 2023","Wed Nov 22 09:00:38 GMT 2023","32102","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Unblock Chat",""
"passed","Wed Nov 22 09:00:09 GMT 2023","Wed Nov 22 09:00:45 GMT 2023","35702","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Wed Nov 22 08:59:34 GMT 2023","Wed Nov 22 09:00:09 GMT 2023","34402","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"passed","Wed Nov 22 09:00:09 GMT 2023","Wed Nov 22 09:00:47 GMT 2023","38599","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Wed Nov 22 09:03:10 GMT 2023","Wed Nov 22 09:04:06 GMT 2023","55891","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"passed","Wed Nov 22 09:00:45 GMT 2023","Wed Nov 22 09:01:22 GMT 2023","37025","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Wed Nov 22 09:01:53 GMT 2023","Wed Nov 22 09:02:23 GMT 2023","29745","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Media File",""
"passed","Wed Nov 22 09:01:25 GMT 2023","Wed Nov 22 09:01:53 GMT 2023","28705","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Message Validation",""
"passed","Wed Nov 22 09:01:22 GMT 2023","Wed Nov 22 09:01:47 GMT 2023","25870","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"passed","Wed Nov 22 09:02:13 GMT 2023","Wed Nov 22 09:03:01 GMT 2023","48562","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"passed","Wed Nov 22 08:59:34 GMT 2023","Wed Nov 22 09:00:06 GMT 2023","31571","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Search by name",""
"passed","Wed Nov 22 08:59:34 GMT 2023","Wed Nov 22 09:00:09 GMT 2023","34055","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Wed Nov 22 09:00:47 GMT 2023","Wed Nov 22 09:01:25 GMT 2023","37463","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Unblock Chat By Followings",""
