"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Feb 13 01:47:23 GMT 2024","Tue Feb 13 01:50:28 GMT 2024","185330","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Titile",""
"passed","Tue Feb 13 01:40:54 GMT 2024","Tue Feb 13 01:42:55 GMT 2024","121108","chromium","referralProgram_test.spec.ts","UI Referral Program Flow","","","Add My Agent and My Referrals Check",""
"failed","Tue Feb 13 01:47:23 GMT 2024","Tue Feb 13 01:48:41 GMT 2024","78920","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Words in Chat",""
"passed","Tue Feb 13 01:44:01 GMT 2024","Tue Feb 13 01:44:32 GMT 2024","31893","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Tue Feb 13 01:40:55 GMT 2024","Tue Feb 13 01:41:58 GMT 2024","62860","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Disable Camera",""
"passed","Tue Feb 13 01:40:54 GMT 2024","Tue Feb 13 01:43:31 GMT 2024","157322","chromium","strem_test.spec.ts","UI Stream Tests With Two Users","","","Send Gift in Stream",""
"passed","Tue Feb 13 01:42:46 GMT 2024","Tue Feb 13 01:43:47 GMT 2024","60858","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Media File",""
"passed","Tue Feb 13 01:45:23 GMT 2024","Tue Feb 13 01:45:53 GMT 2024","29581","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Unblock Chat By Followings",""
"passed","Tue Feb 13 01:44:56 GMT 2024","Tue Feb 13 01:45:21 GMT 2024","25139","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Name",""
"passed","Tue Feb 13 01:42:59 GMT 2024","Tue Feb 13 01:43:56 GMT 2024","57385","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Gift In Chat",""
"passed","Tue Feb 13 01:40:54 GMT 2024","Tue Feb 13 01:41:57 GMT 2024","62963","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Close Pre Stream",""
"passed","Tue Feb 13 01:48:23 GMT 2024","Tue Feb 13 01:48:48 GMT 2024","25521","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"passed","Tue Feb 13 01:46:17 GMT 2024","Tue Feb 13 01:46:46 GMT 2024","29098","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Emoji",""
"passed","Tue Feb 13 01:44:30 GMT 2024","Tue Feb 13 01:44:53 GMT 2024","23411","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Search by name",""
"passed","Tue Feb 13 01:47:16 GMT 2024","Tue Feb 13 01:48:03 GMT 2024","46631","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Tue Feb 13 01:40:54 GMT 2024","Tue Feb 13 01:42:01 GMT 2024","67358","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","All Prestream Elements Loaded",""
"passed","Tue Feb 13 01:42:01 GMT 2024","Tue Feb 13 01:43:06 GMT 2024","64987","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Message Validation",""
"passed","Tue Feb 13 01:44:53 GMT 2024","Tue Feb 13 01:45:16 GMT 2024","22687","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Send Gift From Profile",""
"passed","Tue Feb 13 01:40:54 GMT 2024","Tue Feb 13 01:41:49 GMT 2024","54698","chromium","referralProgram_test.spec.ts","UI Referral Program Flow","","","Check Referral Program Page",""
"passed","Tue Feb 13 01:49:08 GMT 2024","Tue Feb 13 01:49:26 GMT 2024","17604","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Chat",""
"passed","Tue Feb 13 01:43:06 GMT 2024","Tue Feb 13 01:44:01 GMT 2024","54122","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"passed","Tue Feb 13 01:43:32 GMT 2024","Tue Feb 13 01:44:16 GMT 2024","44695","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Tue Feb 13 01:44:32 GMT 2024","Tue Feb 13 01:44:56 GMT 2024","23345","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Unblock Chat",""
"passed","Tue Feb 13 01:41:57 GMT 2024","Tue Feb 13 01:42:59 GMT 2024","61208","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Tue Feb 13 01:41:49 GMT 2024","Tue Feb 13 01:42:46 GMT 2024","56666","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Tue Feb 13 01:43:56 GMT 2024","Tue Feb 13 01:44:30 GMT 2024","34021","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"passed","Tue Feb 13 01:46:46 GMT 2024","Tue Feb 13 01:48:33 GMT 2024","107295","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
