"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 16 01:50:19 GMT 2023","Sat Dec 16 01:51:00 GMT 2023","40348","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Search by name",""
"passed","Sat Dec 16 01:49:39 GMT 2023","Sat Dec 16 01:50:15 GMT 2023","36681","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Sat Dec 16 01:51:00 GMT 2023","Sat Dec 16 01:51:50 GMT 2023","50264","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Words in Chat",""
"passed","Sat Dec 16 01:49:33 GMT 2023","Sat Dec 16 01:50:10 GMT 2023","37270","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"passed","Sat Dec 16 01:51:50 GMT 2023","Sat Dec 16 01:53:33 GMT 2023","102891","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"passed","Sat Dec 16 01:48:36 GMT 2023","Sat Dec 16 01:49:33 GMT 2023","57493","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Unblock Chat By Followings",""
"passed","Sat Dec 16 01:48:42 GMT 2023","Sat Dec 16 01:49:40 GMT 2023","58038","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Gift In Chat",""
"passed","Sat Dec 16 01:47:38 GMT 2023","Sat Dec 16 01:48:42 GMT 2023","63975","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Sat Dec 16 01:49:40 GMT 2023","Sat Dec 16 01:50:20 GMT 2023","39968","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Sat Dec 16 01:51:32 GMT 2023","Sat Dec 16 01:52:24 GMT 2023","51973","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Titile",""
"passed","Sat Dec 16 01:51:19 GMT 2023","Sat Dec 16 01:53:07 GMT 2023","107454","chromium","strem_test.spec.ts","UI Stream Tests With Two Users","","","Send Gift in Stream",""
"passed","Sat Dec 16 01:48:41 GMT 2023","Sat Dec 16 01:49:39 GMT 2023","57376","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Media File",""
"passed","Sat Dec 16 01:50:20 GMT 2023","Sat Dec 16 01:50:59 GMT 2023","38789","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Unblock Chat",""
"passed","Sat Dec 16 01:48:42 GMT 2023","Sat Dec 16 01:49:41 GMT 2023","59235","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Emoji",""
"passed","Sat Dec 16 01:50:53 GMT 2023","Sat Dec 16 01:51:32 GMT 2023","39468","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Send Gift From Profile",""
"passed","Sat Dec 16 01:53:35 GMT 2023","Sat Dec 16 01:53:52 GMT 2023","16826","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"passed","Sat Dec 16 01:47:38 GMT 2023","Sat Dec 16 01:48:36 GMT 2023","57960","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Sat Dec 16 01:50:10 GMT 2023","Sat Dec 16 01:50:53 GMT 2023","42179","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Sat Dec 16 01:47:38 GMT 2023","Sat Dec 16 01:48:41 GMT 2023","63220","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","All Prestream Elements Loaded",""
"passed","Sat Dec 16 01:50:59 GMT 2023","Sat Dec 16 01:51:43 GMT 2023","44571","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Name",""
"passed","Sat Dec 16 01:47:38 GMT 2023","Sat Dec 16 01:48:42 GMT 2023","64011","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Disable Camera",""
"passed","Sat Dec 16 01:49:41 GMT 2023","Sat Dec 16 01:50:19 GMT 2023","38174","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"passed","Sat Dec 16 01:51:43 GMT 2023","Sat Dec 16 01:52:36 GMT 2023","53105","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Chat",""
"passed","Sat Dec 16 01:47:38 GMT 2023","Sat Dec 16 01:48:41 GMT 2023","63026","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Close Pre Stream",""
"failed","Sat Dec 16 01:51:46 GMT 2023","Sat Dec 16 01:52:57 GMT 2023","71078","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Message Validation",""
