"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 20 10:06:49 GMT 2024","Tue Feb 20 10:07:04 GMT 2024","15193","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Titile",""
"passed","Tue Feb 20 10:00:55 GMT 2024","Tue Feb 20 10:01:47 GMT 2024","52783","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Tue Feb 20 10:02:47 GMT 2024","Tue Feb 20 10:03:20 GMT 2024","33341","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Tue Feb 20 10:00:06 GMT 2024","Tue Feb 20 10:00:55 GMT 2024","48129","chromium","referralProgram_test.spec.ts","UI Referral Program Flow","","","Check Referral Program Page",""
"passed","Tue Feb 20 10:05:59 GMT 2024","Tue Feb 20 10:06:18 GMT 2024","18849","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"passed","Tue Feb 20 10:03:53 GMT 2024","Tue Feb 20 10:04:33 GMT 2024","40526","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Chat",""
"passed","Tue Feb 20 10:00:06 GMT 2024","Tue Feb 20 10:02:12 GMT 2024","125977","chromium","strem_test.spec.ts","UI Stream Tests With Two Users","","","Send Gift in Stream",""
"passed","Tue Feb 20 10:00:06 GMT 2024","Tue Feb 20 10:01:06 GMT 2024","59316","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","All Prestream Elements Loaded",""
"passed","Tue Feb 20 10:02:43 GMT 2024","Tue Feb 20 10:03:13 GMT 2024","30004","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"passed","Tue Feb 20 10:03:13 GMT 2024","Tue Feb 20 10:03:43 GMT 2024","30765","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Unblock Chat",""
"passed","Tue Feb 20 10:01:06 GMT 2024","Tue Feb 20 10:02:02 GMT 2024","56830","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Unblock Chat By Followings",""
"passed","Tue Feb 20 10:02:52 GMT 2024","Tue Feb 20 10:03:24 GMT 2024","32360","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Search by name",""
"passed","Tue Feb 20 10:04:01 GMT 2024","Tue Feb 20 10:05:14 GMT 2024","72736","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"passed","Tue Feb 20 10:03:57 GMT 2024","Tue Feb 20 10:04:30 GMT 2024","33427","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Tue Feb 20 10:05:23 GMT 2024","Tue Feb 20 10:05:36 GMT 2024","12959","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Tue Feb 20 10:02:05 GMT 2024","Tue Feb 20 10:02:47 GMT 2024","41212","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"passed","Tue Feb 20 10:03:20 GMT 2024","Tue Feb 20 10:03:53 GMT 2024","32942","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Send Gift From Profile",""
"skipped","Tue Feb 20 10:03:43 GMT 2024","Tue Feb 20 10:03:43 GMT 2024","0","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Words in Chat",""
"passed","Tue Feb 20 10:01:06 GMT 2024","Tue Feb 20 10:02:05 GMT 2024","59522","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Media File",""
"passed","Tue Feb 20 10:00:06 GMT 2024","Tue Feb 20 10:01:06 GMT 2024","59713","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Disable Camera",""
"passed","Tue Feb 20 10:02:02 GMT 2024","Tue Feb 20 10:02:47 GMT 2024","44802","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Gift In Chat",""
"skipped","Tue Feb 20 10:00:03 GMT 2024","Tue Feb 20 10:00:03 GMT 2024","1","chromium","referralProgram_test.spec.ts","UI Referral Program Flow","","","Add My Agent and My Referrals Check",""
"passed","Tue Feb 20 10:01:47 GMT 2024","Tue Feb 20 10:02:43 GMT 2024","55249","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Emoji",""
"passed","Tue Feb 20 10:00:07 GMT 2024","Tue Feb 20 10:01:06 GMT 2024","58925","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Close Pre Stream",""
"passed","Tue Feb 20 10:03:24 GMT 2024","Tue Feb 20 10:04:01 GMT 2024","37460","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Name",""
"passed","Tue Feb 20 10:02:12 GMT 2024","Tue Feb 20 10:02:52 GMT 2024","39305","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Tue Feb 20 10:01:06 GMT 2024","Tue Feb 20 10:02:07 GMT 2024","61372","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Message Validation",""
