"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 18 01:48:19 GMT 2024","Sun Feb 18 01:48:59 GMT 2024","39682","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Unblock Chat",""
"passed","Sun Feb 18 01:44:35 GMT 2024","Sun Feb 18 01:45:32 GMT 2024","56793","chromium","referralProgram_test.spec.ts","UI Referral Program Flow","","","Check Referral Program Page",""
"passed","Sun Feb 18 01:48:54 GMT 2024","Sun Feb 18 01:49:45 GMT 2024","50771","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Name",""
"passed","Sun Feb 18 01:48:15 GMT 2024","Sun Feb 18 01:48:54 GMT 2024","38776","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Search by name",""
"passed","Sun Feb 18 01:44:35 GMT 2024","Sun Feb 18 01:45:42 GMT 2024","67064","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","All Prestream Elements Loaded",""
"passed","Sun Feb 18 01:47:20 GMT 2024","Sun Feb 18 01:48:00 GMT 2024","40049","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"passed","Sun Feb 18 01:47:36 GMT 2024","Sun Feb 18 01:48:15 GMT 2024","38677","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"passed","Sun Feb 18 01:45:32 GMT 2024","Sun Feb 18 01:46:36 GMT 2024","63500","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Default System Messge",""
"passed","Sun Feb 18 01:49:34 GMT 2024","Sun Feb 18 01:50:19 GMT 2024","45454","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Unblock Chat By Followings",""
"passed","Sun Feb 18 01:46:39 GMT 2024","Sun Feb 18 01:47:36 GMT 2024","57555","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Emoji",""
"passed","Sun Feb 18 01:47:33 GMT 2024","Sun Feb 18 01:48:15 GMT 2024","42531","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Sun Feb 18 01:45:42 GMT 2024","Sun Feb 18 01:46:46 GMT 2024","63746","chromium","ui_chats_test.spec.ts","UI - Chat Tests","","","Chats - Unblock Chat",""
"passed","Sun Feb 18 01:44:35 GMT 2024","Sun Feb 18 01:45:44 GMT 2024","68793","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Close Pre Stream",""
"passed","Sun Feb 18 01:51:39 GMT 2024","Sun Feb 18 01:52:12 GMT 2024","33317","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"passed","Sun Feb 18 01:49:39 GMT 2024","Sun Feb 18 01:50:25 GMT 2024","45819","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Message Validation",""
"passed","Sun Feb 18 01:48:00 GMT 2024","Sun Feb 18 01:48:40 GMT 2024","39785","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"passed","Sun Feb 18 01:46:36 GMT 2024","Sun Feb 18 01:47:33 GMT 2024","57155","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Media File",""
"failed","Sun Feb 18 01:52:52 GMT 2024","Sun Feb 18 01:54:00 GMT 2024","68164","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"passed","Sun Feb 18 01:48:40 GMT 2024","Sun Feb 18 01:49:25 GMT 2024","44939","chromium","ui_search_test.spec.ts","UI - Search Tests","","","Chats - Send Gift From Profile",""
"passed","Sun Feb 18 01:44:35 GMT 2024","Sun Feb 18 01:45:47 GMT 2024","71979","chromium","preStream_tests.spec.ts","UI Stream Tests With Two Users","","","Pre Stream - Disable Camera",""
"passed","Sun Feb 18 01:52:33 GMT 2024","Sun Feb 18 01:52:58 GMT 2024","24350","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Chat",""
"passed","Sun Feb 18 01:47:36 GMT 2024","Sun Feb 18 01:48:19 GMT 2024","43193","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"passed","Sun Feb 18 01:44:35 GMT 2024","Sun Feb 18 01:47:20 GMT 2024","165629","chromium","strem_test.spec.ts","UI Stream Tests With Two Users","","","Send Gift in Stream",""
"passed","Sun Feb 18 01:46:46 GMT 2024","Sun Feb 18 01:47:36 GMT 2024","49817","chromium","ui_chats_test.spec.ts","UI - Chat Page With Two Users","","","Chats - Send Gift In Chat",""
"passed","Sun Feb 18 01:44:35 GMT 2024","Sun Feb 18 01:46:38 GMT 2024","123111","chromium","referralProgram_test.spec.ts","UI Referral Program Flow","","","Add My Agent and My Referrals Check",""
"passed","Sun Feb 18 01:48:59 GMT 2024","Sun Feb 18 01:49:48 GMT 2024","49662","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Stream Titile",""
"skipped","Sun Feb 18 01:48:59 GMT 2024","Sun Feb 18 01:48:59 GMT 2024","0","chromium","ui_stoplist_test.spec.ts","UI - Profile Tests","","","Stoplist - Forbidden Words in Chat",""
